PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM14
4-character ID, P380
Station name, OITCampus_OR2005
Begin Date, 2005-04-02
End Date, 2026-06-18
Release Date, 2026-06-19
Source file, P380.cwu.nam14.pos
Offset from source file, 34.14 mm North, -11.84 mm East, -7.69 mm Vertical
Reference position, 42.2596703428 North Latitude, -121.7796981421 East Longitude, 1390.82462 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2017-11-24,61.69, -26.57, -14.11, 1.98, 1.51, 6.73, repro,
2017-11-25,63.94, -25.21, -17.38, 1.98, 1.52, 6.74, repro,
2017-11-26,64.93, -25.03, -13.81, 1.99, 1.53, 6.76, repro,
2017-11-27,61.72, -26.20, -11.89, 1.97, 1.51, 6.68, repro,
2017-11-28,62.13, -25.68, -15.64, 1.99, 1.51, 6.74, repro,
2017-11-29,61.39, -26.26, -16.32, 2.04, 1.54, 6.91, repro,
2017-11-30,63.03, -25.24, -21.87, 2.03, 1.54, 6.88, repro,
2017-12-01,63.30, -25.77, -19.97, 1.99, 1.52, 6.74, repro,
2017-12-02,62.80, -25.81, -18.23, 2.01, 1.55, 6.83, repro,
2017-12-03,62.76, -26.25, -14.57, 1.97, 1.5, 6.64, repro,
2017-12-04,62.29, -26.28, -14.62, 1.98, 1.51, 6.72, repro,
2017-12-05,63.87, -26.00, -21.11, 1.99, 1.52, 6.78, repro,
2017-12-06,62.90, -25.99, -17.43, 1.98, 1.51, 6.69, repro,
2017-12-07,63.02, -25.32, -22.02, 1.97, 1.51, 6.67, repro,
2017-12-08,63.23, -25.66, -20.66, 1.97, 1.5, 6.67, repro,
2017-12-09,62.37, -25.72, -13.87, 2.09, 1.63, 7.27, repro,
2017-12-10,62.80, -25.29, -20.30, 2.02, 1.55, 6.89, repro,
2017-12-11,61.92, -25.39, -18.59, 2.13, 1.7, 7.42, repro,
2017-12-12,62.88, -25.78, -19.60, 2, 1.55, 6.81, repro,
2017-12-13,63.81, -26.37, -16.82, 2, 1.54, 6.76, repro,
2017-12-14,61.78, -25.61, -16.24, 2.05, 1.62, 7.03, repro,
2017-12-15,63.01, -26.06, -20.10, 1.98, 1.51, 6.69, repro,
2017-12-16,63.32, -25.74, -14.36, 1.98, 1.51, 6.7, repro,
2017-12-17,62.32, -26.00, -13.48, 1.99, 1.52, 6.76, repro,
2017-12-18,62.76, -26.39, -14.85, 1.97, 1.5, 6.64, repro,
2017-12-19,62.35, -26.00, -9.91, 2.04, 1.53, 6.81, repro,
2017-12-20,63.21, -25.90, -15.17, 1.99, 1.52, 6.72, repro,
2017-12-21,62.95, -25.04, -20.61, 1.98, 1.51, 6.7, repro,
2017-12-22,63.17, -26.21, -17.69, 2, 1.51, 6.72, repro,
2017-12-23,62.99, -25.77, -19.48, 1.98, 1.51, 6.67, repro,
2017-12-24,64.38, -25.38, -19.02, 1.99, 1.51, 6.73, repro,
2017-12-25,62.83, -25.10, -19.53, 2, 1.52, 6.72, repro,
2017-12-26,63.10, -26.02, -24.35, 2.01, 1.55, 6.86, repro,
2017-12-27,63.30, -25.45, -24.39, 1.99, 1.51, 6.69, repro,
2017-12-28,63.62, -24.97, -20.57, 2.1, 1.63, 7.14, repro,
2017-12-29,62.22, -26.12, -15.38, 1.99, 1.51, 6.67, repro,
2017-12-30,62.51, -26.39, -13.46, 1.98, 1.51, 6.69, repro,
2017-12-31,63.45, -25.76, -14.78, 2.01, 1.52, 6.78, repro,
2018-01-01,63.54, -26.49, -19.58, 2.07, 1.6, 7.05, repro,
2018-01-02,63.78, -26.44, -20.94, 2.03, 1.55, 6.89, repro,
2018-01-03,62.48, -26.46, -19.24, 1.98, 1.5, 6.62, repro,
2018-01-04,62.44, -26.67, -21.55, 1.99, 1.51, 6.68, repro,
2018-01-05,61.83, -26.79, -15.68, 2.01, 1.56, 6.87, repro,
2018-01-06,62.21, -27.02, -15.26, 1.99, 1.52, 6.7, repro,
2018-01-07,62.70, -26.83, -17.80, 2.03, 1.54, 6.74, repro,
2018-01-08,63.10, -26.80, -15.65, 2.03, 1.54, 6.73, repro,
2018-01-09,62.62, -26.61, -16.83, 2.03, 1.56, 6.83, repro,
2018-01-10,63.68, -27.76, -19.60, 1.99, 1.52, 6.72, repro,
2018-01-11,61.54, -26.75, -12.79, 1.99, 1.52, 6.75, repro,
2018-01-12,60.99, -27.20, -16.41, 1.99, 1.52, 6.75, repro,
2018-01-13,63.51, -26.57, -25.25, 1.98, 1.5, 6.65, repro,
2018-01-14,62.73, -26.02, -25.35, 2.09, 1.64, 7.23, repro,
2018-01-15,63.35, -26.94, -25.77, 2, 1.52, 6.71, repro,
2018-01-16,63.54, -26.43, -24.22, 2, 1.52, 6.73, repro,
2018-01-17,64.57, -27.51, -25.16, 1.98, 1.51, 6.66, repro,
2018-01-18,61.60, -27.99, -15.44, 2, 1.51, 6.69, repro,
2018-01-19,60.18, -26.51, -15.21, 2.01, 1.55, 6.81, repro,
2018-01-20,62.80, -27.53, -15.47, 1.99, 1.51, 6.67, repro,
2018-01-21,63.06, -27.07, -17.78, 2, 1.51, 6.67, repro,
2018-01-22,63.22, -27.35, -19.91, 2, 1.52, 6.69, repro,
2018-01-23,62.81, -26.83, -20.69, 1.97, 1.51, 6.61, repro,
2018-01-24,63.33, -27.07, -14.82, 2.03, 1.53, 6.78, repro,
2018-01-25,62.91, -26.72, -10.54, 2.02, 1.55, 6.82, repro,
2018-01-26,63.53, -27.55, -19.30, 2.05, 1.55, 6.87, repro,
2018-01-27,64.22, -24.21, -20.60, 2.02, 1.54, 6.79, repro,
2018-01-28,64.43, -26.52, -31.66, 2.03, 1.56, 6.86, repro,
2018-01-29,62.77, -24.84, -25.89, 2.02, 1.55, 6.82, repro,
2018-01-30,62.86, -26.88, -20.86, 2.13, 1.63, 7.09, repro,
2018-01-31,63.83, -26.82, -19.92, 2.04, 1.55, 6.84, repro,
2018-02-01,63.83, -26.73, -25.07, 2.08, 1.6, 7.01, repro,
2018-02-02,63.41, -26.19, -23.66, 2.01, 1.54, 6.72, repro,
2018-02-03,63.31, -26.80, -25.89, 2.03, 1.55, 6.84, repro,
2018-02-04,64.03, -26.45, -22.17, 2.05, 1.59, 6.95, repro,
2018-02-05,63.71, -26.80, -24.70, 2.07, 1.59, 6.99, repro,
2018-02-06,63.96, -25.75, -27.89, 2.2, 1.64, 7.22, repro,
2018-02-07,63.78, -25.53, -27.48, 2.03, 1.55, 6.83, repro,
2018-02-08,64.11, -25.85, -27.35, 2.07, 1.57, 6.93, repro,
2018-02-09,62.12, -27.00, -19.55, 2.02, 1.54, 6.75, repro,
2018-02-10,65.48, -25.71, -19.61, 2.07, 1.6, 7.06, repro,
2018-02-11,65.46, -26.29, -19.43, 2.04, 1.56, 6.89, repro,
2018-02-12,66.12, -25.46, -23.08, 2.03, 1.55, 6.82, repro,
2018-02-13,64.35, -25.77, -16.39, 2.14, 1.66, 7.24, repro,
2018-02-14,63.78, -25.78, -10.46, 2.03, 1.57, 6.87, repro,
2018-02-15,64.11, -26.41, -20.35, 2.03, 1.55, 6.81, repro,
2018-02-16,63.63, -26.07, -21.05, 2.03, 1.55, 6.79, repro,
2018-02-17,63.86, -27.20, -18.22, 2.03, 1.55, 6.8, repro,
2018-02-18,62.92, -25.77, -10.79, 2.01, 1.54, 6.73, repro,
2018-02-19,64.25, -26.66, -14.73, 2.02, 1.55, 6.79, repro,
2018-02-20,64.42, -26.93, -19.07, 2.02, 1.54, 6.76, repro,
2018-02-21,64.72, -26.81, -17.45, 2.03, 1.55, 6.78, repro,
2018-02-22,64.21, -26.29, -21.13, 2.03, 1.54, 6.74, repro,
2018-02-23,63.84, -26.47, -24.93, 2.13, 1.61, 7.09, repro,
2018-02-24,63.91, -27.31, -19.35, 2.07, 1.55, 6.93, repro,
2018-02-25,64.49, -26.75, -14.42, 2.02, 1.54, 6.78, repro,
2018-02-26,63.91, -27.53, -13.12, 2.03, 1.53, 6.76, repro,
2018-02-27,64.41, -26.57, -21.11, 2.03, 1.54, 6.76, repro,
2018-02-28,64.24, -26.75, -16.69, 2.04, 1.54, 6.79, repro,
2018-03-01,63.62, -26.54, -15.10, 2.09, 1.64, 7.12, repro,
2018-03-02,62.26, -27.72, -14.79, 2.05, 1.58, 6.88, repro,
2018-03-03,63.45, -27.34, -18.62, 2.08, 1.59, 7.05, repro,
2018-03-04,63.36, -27.11, -19.59, 2.09, 1.59, 6.92, repro,
2018-03-05,64.14, -26.05, -23.19, 2.02, 1.54, 6.75, repro,
2018-03-06,63.74, -27.73, -15.27, 2.02, 1.54, 6.77, repro,
2018-03-07,64.58, -26.13, -19.53, 2.02, 1.55, 6.81, repro,
2018-03-08,62.70, -27.48, -11.62, 2.08, 1.57, 6.95, repro,
2018-03-09,64.32, -25.90, -14.07, 2.08, 1.56, 6.93, repro,
2018-03-10,63.35, -26.08, -17.40, 2.02, 1.53, 6.74, repro,
2018-03-11,64.10, -27.07, -21.06, 2.03, 1.53, 6.74, repro,
2018-03-12,64.63, -27.16, -27.22, 2.02, 1.55, 6.79, repro,
2018-03-13,64.86, -26.50, -18.64, 2.02, 1.56, 6.81, repro,
2018-03-14,64.49, -26.92, -20.46, 2.03, 1.55, 6.81, repro,
2018-03-15,64.92, -27.23, -12.99, 2.08, 1.56, 6.94, repro,
2018-03-16,64.50, -27.66, -12.82, 2.01, 1.52, 6.64, repro,
2018-03-17,64.28, -27.84, -18.45, 2.06, 1.57, 6.91, repro,
2018-03-18,65.34, -27.79, -18.16, 2.02, 1.54, 6.73, repro,
2018-03-19,64.34, -27.10, -19.17, 2.04, 1.55, 6.8, repro,
2018-03-20,65.76, -26.91, -24.16, 2.04, 1.54, 6.77, repro,
2018-03-21,66.10, -27.77, -17.54, 1.98, 1.51, 6.6, repro,
2018-03-22,65.88, -27.76, -21.50, 1.98, 1.53, 6.67, repro,
2018-03-23,63.72, -26.91, -13.16, 1.98, 1.53, 6.67, repro,
2018-03-24,64.89, -27.28, -14.48, 2.03, 1.55, 6.79, repro,
2018-03-25,64.20, -27.49, -22.26, 2.01, 1.56, 6.82, repro,
2018-03-26,64.62, -28.04, -20.24, 2.03, 1.54, 6.77, repro,
2018-03-27,65.16, -27.09, -18.37, 2.02, 1.57, 6.8, repro,
2018-03-28,65.34, -27.54, -22.70, 1.98, 1.53, 6.68, repro,
2018-03-29,64.11, -27.12, -25.70, 1.97, 1.52, 6.65, repro,
2018-03-30,64.66, -27.06, -21.91, 2.08, 1.59, 7.03, repro,
2018-03-31,64.26, -27.69, -23.36, 1.98, 1.53, 6.68, repro,
2018-04-01,64.48, -27.34, -22.73, 2, 1.52, 6.66, repro,
2018-04-02,64.84, -26.93, -12.23, 1.96, 1.52, 6.63, repro,
2018-04-03,64.96, -26.86, -16.90, 1.97, 1.51, 6.58, repro,
2018-04-04,65.32, -26.43, -20.70, 1.96, 1.5, 6.57, repro,
2018-04-05,65.22, -25.98, -21.84, 2, 1.55, 6.81, repro,
2018-04-06,64.95, -26.67, -20.46, 2.07, 1.57, 6.94, repro,
2018-04-07,63.34, -27.55, -24.06, 1.99, 1.53, 6.67, repro,
2018-04-08,64.30, -28.70, -10.14, 2, 1.53, 6.66, repro,
2018-04-09,64.37, -27.21, -21.16, 1.97, 1.51, 6.56, repro,
2018-04-10,62.99, -26.73, -21.16, 1.95, 1.51, 6.55, repro,
2018-04-11,63.07, -27.14, -18.00, 1.99, 1.52, 6.65, repro,
2018-04-12,63.06, -27.41, -13.16, 2.03, 1.55, 6.82, repro,
2018-04-13,63.42, -27.00, -21.03, 2.34, 1.76, 7.83, repro,
2018-04-14,64.91, -26.33, -26.82, 1.98, 1.51, 6.6, repro,
2018-04-15,63.33, -26.18, -15.12, 1.97, 1.51, 6.55, repro,
2018-04-16,62.63, -26.46, -14.48, 1.99, 1.54, 6.71, repro,
2018-04-17,62.85, -27.26, -17.35, 2.44, 2.03, 8.61, repro,
2018-04-18,63.86, -26.98, -19.15, 2.03, 1.52, 6.78, repro,
2018-04-19,63.69, -26.69, -24.04, 1.96, 1.51, 6.57, repro,
2018-04-20,64.33, -27.54, -20.27, 1.96, 1.49, 6.52, repro,
2018-04-21,65.82, -27.06, -25.83, 2.02, 1.52, 6.68, repro,
2018-04-22,66.10, -27.93, -19.64, 1.98, 1.52, 6.64, repro,
2018-04-23,65.32, -27.25, -21.82, 2, 1.55, 6.76, repro,
2018-04-24,65.13, -27.67, -22.73, 1.97, 1.51, 6.62, repro,
2018-04-25,64.77, -28.78, -17.16, 1.96, 1.51, 6.58, repro,
2018-04-26,65.09, -27.47, -19.55, 1.95, 1.49, 6.49, repro,
2018-04-27,64.86, -27.93, -13.20, 2.17, 1.62, 7.13, repro,
2018-04-28,64.05, -26.56, -14.30, 2.01, 1.52, 6.66, repro,
2018-04-29,63.97, -27.80, -22.54, 1.99, 1.52, 6.65, repro,
2018-04-30,64.45, -27.46, -27.88, 2.02, 1.6, 6.95, repro,
2018-05-01,64.96, -28.82, -16.10, 2.01, 1.59, 6.9, repro,
2018-05-02,65.77, -28.22, -16.49, 1.96, 1.5, 6.57, repro,
2018-05-03,65.97, -29.02, -21.08, 2, 1.54, 6.75, repro,
2018-05-04,65.66, -27.93, -17.61, 2, 1.55, 6.79, repro,
2018-05-05,65.25, -27.11, -18.20, 1.98, 1.52, 6.67, repro,
2018-05-06,66.86, -28.16, -18.20, 2, 1.56, 6.76, repro,
2018-05-07,66.17, -27.08, -22.01, 1.99, 1.54, 6.74, repro,
2018-05-08,66.50, -26.67, -20.33, 1.96, 1.5, 6.56, repro,
2018-05-09,64.45, -27.71, -11.15, 1.99, 1.52, 6.71, repro,
2018-05-10,64.44, -27.82, -16.02, 1.97, 1.51, 6.61, repro,
2018-05-11,63.44, -29.04, -13.17, 1.97, 1.51, 6.6, repro,
2018-05-12,59.91, -29.07, -20.09, 1.98, 1.51, 6.62, repro,
2018-05-13,67.46, -27.27, -11.52, 2.01, 1.53, 6.63, repro,
2018-05-14,64.13, -27.07, -13.58, 1.97, 1.49, 6.55, repro,
2018-05-15,64.35, -28.03, -10.21, 2, 1.53, 6.66, repro,
2018-05-16,65.04, -28.46, -12.78, 1.98, 1.51, 6.65, repro,
2018-05-17,65.74, -27.30, -21.40, 1.98, 1.51, 6.64, repro,
2018-05-18,65.05, -27.40, -17.08, 2.02, 1.53, 6.75, repro,
2018-05-19,66.77, -28.02, -18.46, 1.97, 1.5, 6.58, repro,
2018-05-20,65.84, -28.40, -17.55, 2.02, 1.53, 6.69, repro,
2018-05-21,65.53, -28.58, -11.63, 1.98, 1.5, 6.61, repro,
2018-05-22,65.78, -28.30, -14.94, 1.99, 1.51, 6.67, repro,
2018-05-23,66.59, -28.15, -17.01, 1.99, 1.54, 6.73, repro,
2018-05-24,64.52, -28.38, -14.08, 1.97, 1.49, 6.56, repro,
2018-05-25,65.05, -28.31, -12.70, 1.96, 1.49, 6.54, repro,
2018-05-26,62.98, -28.29, -11.09, 1.99, 1.51, 6.68, repro,
2018-05-27,65.50, -27.56, -17.75, 1.99, 1.51, 6.65, repro,
2018-05-28,64.42, -25.40, -13.34, 1.98, 1.52, 6.71, repro,
2018-05-29,64.66, -27.35, -14.00, 2, 1.54, 6.71, repro,
2018-05-30,65.80, -28.07, -9.37, 2, 1.54, 6.7, repro,
2018-05-31,64.31, -28.78, -5.29, 2.01, 1.54, 6.81, repro,
2018-06-01,65.13, -27.94, -17.64, 1.99, 1.5, 6.65, repro,
2018-06-02,64.26, -27.04, -13.54, 1.98, 1.5, 6.64, repro,
2018-06-03,65.36, -27.74, -14.85, 2.04, 1.56, 6.95, supp6,
2018-06-04,65.86, -27.55, -15.29, 2, 1.45, 6.57, supp6,
2018-06-05,65.34, -28.12, -13.96, 1.93, 1.55, 6.57, supp6,
2018-06-06,65.80, -28.06, -16.20, 2, 1.5, 6.68, supp6,
2018-06-07,66.21, -27.45, -12.52, 2.03, 1.5, 6.86, supp6,
2018-06-08,65.15, -27.33, -19.92, 2, 1.46, 6.61, supp6,
2018-06-09,63.09, -27.08, -8.88, 1.95, 1.5, 6.57, supp6,
2018-06-10,64.21, -27.09, -16.19, 1.94, 1.49, 6.55, supp6,
2018-06-11,65.89, -26.83, -11.17, 2.06, 1.41, 6.59, supp6,
2018-06-12,65.15, -27.32, -14.18, 1.99, 1.53, 6.71, supp6,
2018-06-13,65.72, -27.50, -16.48, 2, 1.48, 6.63, supp6,
2018-06-14,64.39, -26.54, -11.75, 1.94, 1.53, 6.66, supp6,
2018-06-15,64.59, -26.66, -19.82, 1.98, 1.49, 6.49, supp6,
2018-06-16,62.74, -28.08, -8.16, 1.93, 1.53, 6.61, supp6,
2018-06-17,65.62, -27.54, -16.55, 2, 1.49, 6.61, supp6,
2018-06-18,65.64, -27.18, -13.62, 1.99, 1.48, 6.65, supp6,
2018-06-19,64.50, -26.89, -18.88, 2, 1.43, 6.58, supp6,
2018-06-20,66.03, -26.70, -15.48, 2.12, 1.56, 7, supp6,
2018-09-23,66.55, -24.67, -11.99, 13.13, 11.4, 59.18, campf,
2018-09-24,65.86, -26.04, -13.21, 15.97, 15.8, 71.19, campf,
2018-09-25,66.81, -24.41, -14.39, 25.9, 17.39, 114.64, campf,
2018-09-26,67.20, -24.60, -16.71, 15.88, 15.7, 70.57, campf,
2018-09-27,67.59, -25.15, -12.85, 15.81, 15.61, 70.58, campf,
2018-09-28,68.04, -24.61, -18.14, 5.92, 10.86, 38.63, campf,
2018-09-29,67.28, -25.66, -10.67, 7.17, 14.71, 51.63, campf,
2018-09-30,66.63, -24.80, -11.01, 6.68, 11.17, 40.02, campf,
2018-10-01,67.60, -25.24, -11.64, 6.14, 10.2, 36.61, campf,
2018-10-02,67.19, -25.32, -16.00, 6.14, 10.22, 36.67, campf,
2018-10-03,68.07, -25.13, -16.90, 8.48, 13.04, 47.29, campf,
2018-10-04,66.84, -25.34, -11.10, 7.18, 11.68, 42.17, campf,
2018-10-05,66.47, -24.62, -15.70, 14.29, 11.55, 72.75, campf,
2018-10-06,65.70, -24.00, -15.53, 10.41, 9.55, 75.02, campf,
2018-10-07,65.44, -23.54, -10.15, 14.04, 12.79, 92.71, campf,
2018-10-08,66.92, -24.26, -21.29, 4.97, 10.82, 38.64, campf,
2018-10-09,67.35, -24.86, -15.15, 7.78, 11.44, 41.65, campf,
2018-10-10,68.09, -24.41, -19.66, 6.83, 11.43, 41.17, campf,
2018-10-11,67.13, -24.85, -10.95, 6.72, 11.17, 40.18, campf,
2018-10-12,68.21, -24.55, -18.54, 6.87, 10.31, 37.44, campf,
2018-10-13,68.06, -25.03, -14.74, 6.79, 11.22, 40.37, campf,
2018-10-14,68.08, -24.54, -11.27, 15.85, 12.72, 72.16, campf,
2018-10-15,67.60, -25.38, -15.97, 17.32, 15.28, 85.3, campf,
2018-10-16,67.32, -25.67, -17.92, 14.47, 12.34, 68.52, campf,
2018-10-17,67.45, -25.70, -17.93, 18.46, 31.75, 186.14, campf,
2018-10-18,67.23, -26.14, -11.41, 23.67, 36.66, 182.14, supp6,
2018-10-19,66.04, -25.59, -10.93, 23.72, 36.63, 182.01, supp6,
2018-10-20,62.86, -29.65, 10.96, 37.51, 57.67, 227.76, supp6,
2018-10-21,66.65, -25.83, -10.75, 11.68, 13.41, 80.48, supp6,
2018-10-22,66.59, -25.44, -5.76, 11.94, 13.74, 82.15, supp6,
2018-10-23,67.56, -24.91, -8.40, 11.54, 11.15, 86.18, supp6,
2018-10-24,66.92, -25.25, -10.26, 9.99, 12.54, 70.93, supp6,
2018-10-25,68.34, -25.06, -13.92, 10.38, 9.52, 74.92, supp6,
2018-10-26,68.35, -24.64, -18.76, 12.06, 12.84, 77.69, supp6,
2018-10-27,66.89, -24.88, -14.29, 13.66, 12.48, 68.68, supp6,
2018-10-28,67.55, -22.64, -9.17, 30.45, 45.32, 180.93, supp6,
2018-10-29,67.29, -23.41, -14.90, 27.4, 37.77, 164.56, supp6,
2018-10-30,69.74, -23.60, -21.59, 30.56, 46.62, 192.98, supp6,
2018-10-31,69.15, -25.22, -17.20, 30.43, 45.74, 181.54, supp6,
2018-11-01,66.98, -26.75, -13.82, 30.05, 45.07, 179.75, supp6,
2018-11-02,66.24, -26.42, -9.70, 29, 43.96, 201.55, supp6,
2018-11-03,66.76, -27.18, -9.70, 27.52, 42.44, 195.94, supp6,
2018-11-04,66.53, -27.27, -15.11, 11.06, 12.8, 75.05, supp6,
2018-11-05,68.12, -26.61, -10.65, 11.07, 10.68, 84.18, supp6,
2018-11-06,67.58, -26.89, -10.52, 10.74, 14.87, 89.53, supp6,
2018-11-07,68.10, -27.36, -15.24, 11.07, 13, 74.83, supp6,
2018-11-08,67.28, -26.26, -17.06, 9.95, 12.35, 69.05, supp6,
2018-11-09,67.85, -26.38, -18.76, 9.59, 9.32, 68.39, supp6,
2018-11-10,68.25, -27.24, -18.61, 11.74, 27, 177.98, supp6,
2018-11-11,69.40, -25.53, -13.94, 34.79, 42.88, 153.6, supp6,
2018-11-12,69.82, -26.51, -20.10, 43.15, 44.25, 167.05, supp6,
2018-11-13,67.74, -28.13, -17.07, 11.4, 26.39, 172.68, supp6,
2018-11-14,67.37, -26.94, -14.34, 12.17, 26.32, 171.54, supp6,
2018-11-15,67.41, -27.59, -10.79, 33.54, 42.14, 151.41, supp6,
2018-11-16,66.77, -27.65, -12.48, 42.59, 44.23, 165.2, supp6,
2018-11-17,68.36, -27.05, -15.18, 29.9, 31.74, 120.89, supp6,
2018-11-18,66.79, -27.56, -14.59, 43.66, 45.25, 170.47, supp6,
2018-11-19,61.71, -28.00, 4.76, 71.49, 40.3, 215.7, supp6,
2018-11-20,66.12, -28.62, -4.72, 43.71, 44.94, 168.49, supp6,
2018-11-21,64.61, -28.80, -3.63, 43.39, 45.05, 168.91, supp6,
2018-11-22,62.69, -29.27, 5.01, 71.21, 40.27, 214.81, supp6,
2018-11-23,66.26, -28.04, 0.55, 43.62, 45.19, 170.2, supp6,
2018-11-24,69.44, -28.29, -10.55, 35.04, 43.83, 158.4, supp6,
2018-11-25,68.51, -28.18, -13.39, 67.31, 39.81, 83.61, supp6,
2018-11-26,70.74, -26.64, -12.50, 32.79, 25.07, 62.84, supp6,
2018-11-27,75.01, -27.16, -26.77, 71.87, 40.35, 217.92, supp6,
2018-11-28,68.55, -28.01, -8.52, 29.79, 23.68, 61.38, supp6,
2018-11-29,69.11, -29.02, -10.96, 16.28, 12.3, 73.12, supp6,
2018-11-30,69.03, -28.32, -16.91, 44.98, 15.49, 208.94, supp6,
2018-12-01,63.71, -30.88, -1.49, 67.41, 39.93, 83.09, supp6,
2018-12-02,68.03, -28.16, -6.73, 23.95, 23.77, 153.22, supp6,
2018-12-03,68.05, -27.65, -9.60, 23.5, 23.53, 151.94, supp6,
2018-12-04,67.26, -27.78, -10.12, 23.03, 13.96, 81, supp6,
2018-12-05,68.37, -27.25, -10.44, 22.11, 23.05, 119.08, supp6,
2018-12-06,67.53, -27.08, -8.37, 23.79, 23.64, 152.85, supp6,
2018-12-07,67.45, -27.87, -9.68, 24.56, 24.43, 157.74, supp6,
2018-12-08,67.67, -27.46, -13.14, 23.92, 23.33, 150.72, supp6,
2018-12-09,68.80, -28.13, -16.92, 22.33, 18.72, 79.71, supp6,
2018-12-10,68.88, -28.33, -9.08, 24.51, 24.6, 158.29, supp6,
2018-12-11,67.36, -28.85, -8.79, 23.71, 23.47, 151.18, supp6,
2018-12-12,68.25, -28.54, -6.84, 23.36, 23.45, 151.53, supp6,
2018-12-13,68.56, -27.89, -11.76, 24.6, 23.85, 156.5, supp6,
2018-12-14,67.83, -28.92, -5.18, 25.04, 24.07, 158.04, supp6,
2018-12-15,66.72, -27.96, -4.92, 22.77, 13.66, 79.05, supp6,
2018-12-16,68.41, -29.97, -17.21, 20.91, 19.33, 86.09, supp6,
2018-12-17,66.49, -29.59, -15.95, 56.53, 66.98, 178.51, supp6,
2018-12-18,66.84, -27.90, -9.05, 19.76, 14.12, 72.98, supp6,
2018-12-19,66.97, -28.90, -13.93, 20.95, 22.81, 118.19, supp6,
2018-12-20,66.34, -27.73, -9.17, 17.32, 11.15, 74.27, supp6,
2018-12-21,65.27, -29.79, -6.32, 74.41, 40.15, 220.48, supp6,
2018-12-22,66.70, -29.59, -17.17, 56.06, 66.65, 177.15, supp6,
2018-12-23,68.59, -28.63, -11.98, 28.83, 31.13, 222.32, supp6,
2018-12-24,71.64, -29.26, -14.58, 26.81, 28.17, 180.26, supp6,
2018-12-25,65.87, -29.18, -22.00, 17.67, 13.23, 107.63, supp6,
2018-12-26,68.11, -29.46, -9.25, 25.19, 16.23, 80.48, supp6,
2018-12-27,68.06, -29.53, -14.17, 20.35, 14.81, 78.82, supp6,
2018-12-28,68.68, -28.46, -12.33, 24.47, 15.97, 78.55, supp6,
2018-12-29,67.42, -28.72, -14.09, 23.12, 39.64, 229.46, supp6,
2018-12-30,68.12, -31.05, -14.78, 19.06, 10.32, 92.47, supp6,
2018-12-31,67.73, -28.08, -12.03, 23.62, 15.17, 98.38, supp6,
2019-01-01,68.62, -28.21, -19.60, 14.63, 10.19, 83.96, supp6,
2019-01-02,68.88, -27.89, -16.61, 14.69, 10.24, 84.22, supp6,
2019-01-03,68.71, -28.41, -12.21, 23.36, 26.8, 185.11, supp6,
2019-01-04,68.16, -28.41, -9.98, 14.71, 13.75, 126.72, supp6,
2019-01-05,69.41, -29.27, -11.18, 22.41, 9.72, 125.98, supp6,
2019-01-06,67.56, -29.05, -5.19, 23.23, 15.02, 96.93, supp6,
2019-01-07,68.45, -29.22, -10.02, 22.72, 10.33, 124.93, supp6,
2019-01-08,67.41, -30.11, -13.81, 18.13, 10.96, 107.91, supp6,
2019-01-09,69.25, -30.02, -17.41, 15.03, 20.32, 142.22, supp6,
2019-01-10,67.43, -29.41, -22.87, 23.84, 24.26, 166.68, supp6,
2019-01-11,68.39, -29.12, -15.60, 23.94, 22.91, 149.46, supp6,
2019-01-12,68.29, -28.40, -11.36, 14.81, 13.87, 128.17, supp6,
2019-01-13,68.37, -29.74, -18.20, 14.21, 10.55, 72.77, supp6,
2019-01-14,68.66, -28.54, -12.67, 15.27, 14.8, 122.68, supp6,
2019-01-15,68.11, -29.53, -12.29, 14.17, 10.52, 72.67, supp6,
2019-01-16,69.58, -29.04, -14.11, 9.44, 9.77, 70.28, supp6,
2019-01-17,69.32, -28.68, -10.62, 15.2, 9.86, 76.4, supp6,
2019-01-18,70.19, -28.92, -18.29, 9.23, 9.55, 67.79, supp6,
2019-01-19,68.26, -29.69, -22.08, 14.5, 10.63, 73.75, supp6,
2019-01-20,68.01, -29.41, -17.50, 14.88, 10.99, 75.21, supp6,
2019-01-21,68.69, -30.00, -15.87, 20.4, 11.08, 83.24, supp6,
2019-01-22,67.65, -30.18, -18.86, 14.92, 11.02, 75.63, supp6,
2019-01-23,68.59, -28.60, -15.04, 14.69, 10.82, 74.84, supp6,
2019-01-24,68.26, -29.31, -21.07, 15.72, 15.03, 124.17, supp6,
2019-01-25,67.99, -29.55, -19.41, 31.35, 11.33, 103.14, supp6,
2019-01-26,68.63, -28.68, -23.70, 32.17, 15.09, 89.13, supp6,
2019-01-27,68.05, -28.75, -20.06, 19.76, 14.23, 73.04, supp6,
2019-01-28,68.56, -28.46, -21.02, 24.28, 30.7, 175.99, supp6,
2019-01-29,68.74, -28.48, -18.23, 20.17, 27.49, 176.22, supp6,
2019-01-30,68.25, -28.74, -10.25, 26.91, 14.26, 138.05, supp6,
2019-01-31,68.65, -28.65, -14.81, 20.79, 18.95, 128, supp6,
2019-02-01,69.81, -29.81, -12.62, 20.08, 18.36, 125.19, supp6,
