PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM14
4-character ID, P434
Station name, Big_Chief_WA2008
Begin Date, 2008-06-20
End Date, 2026-06-18
Release Date, 2026-06-19
Source file, P434.cwu.nam14.pos
Offset from source file, 7.38 mm North, 15.51 mm East, -4.30 mm Vertical
Reference position, 47.7402024349 North Latitude, -121.0756090345 East Longitude, 1698.03646 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2013-02-16,8.68, 12.86, -16.97, 2.11, 1.47, 6.69, repro,
2013-02-17,8.24, 12.95, -12.17, 2.12, 1.47, 6.72, repro,
2013-02-18,8.56, 13.11, -10.68, 2.19, 1.48, 6.83, repro,
2013-02-19,8.88, 12.43, -7.76, 2.17, 1.48, 6.77, repro,
2013-02-20,8.04, 13.09, -5.97, 2.13, 1.47, 6.71, repro,
2013-02-21,7.81, 13.33, -9.80, 2.23, 1.52, 6.91, repro,
2013-02-22,8.59, 13.90, -2.91, 2.22, 1.54, 6.91, repro,
2013-02-23,7.68, 12.66, -4.29, 2.24, 1.52, 6.89, repro,
2013-02-24,9.11, 12.01, -12.35, 2.13, 1.47, 6.66, repro,
2013-02-25,8.80, 11.22, -14.32, 2.14, 1.46, 6.67, repro,
2013-02-26,9.15, 11.49, -9.20, 2.16, 1.47, 6.74, repro,
2013-02-27,8.82, 12.95, -20.54, 2.13, 1.48, 6.71, repro,
2013-02-28,8.34, 12.61, -16.26, 2.14, 1.47, 6.69, repro,
2013-03-01,7.69, 12.58, -21.02, 2.18, 1.49, 6.8, repro,
2013-03-02,8.02, 12.34, -18.33, 2.16, 1.49, 6.79, repro,
2013-03-03,9.28, 11.44, -16.08, 2.17, 1.5, 6.8, repro,
2013-03-04,9.30, 13.07, -18.31, 2.24, 1.53, 6.95, repro,
2013-03-05,8.09, 13.23, -16.88, 2.16, 1.49, 6.77, repro,
2013-03-06,8.52, 13.20, -13.82, 2.2, 1.52, 6.95, repro,
2013-03-07,8.94, 12.72, -13.91, 2.2, 1.52, 6.92, repro,
2013-03-08,8.99, 12.89, -15.09, 2.13, 1.47, 6.67, repro,
2013-03-09,7.73, 12.83, -10.96, 2.13, 1.47, 6.69, repro,
2013-03-10,9.33, 12.79, -11.91, 2.17, 1.5, 6.84, repro,
2013-03-11,8.50, 12.32, -13.94, 2.16, 1.5, 6.8, repro,
2013-03-12,6.88, 12.48, -13.74, 2.12, 1.46, 6.6, repro,
2013-03-13,6.48, 11.76, -21.25, 2.15, 1.5, 6.77, repro,
2013-03-14,8.36, 11.48, -16.24, 2.17, 1.5, 6.82, repro,
2013-03-15,8.84, 10.90, -17.82, 2.13, 1.48, 6.7, repro,
2013-03-16,9.67, 12.42, -13.32, 2.13, 1.49, 6.71, repro,
2013-03-17,8.34, 13.08, -15.26, 2.17, 1.52, 6.83, repro,
2013-03-18,9.70, 13.45, -12.23, 2.15, 1.51, 6.8, repro,
2013-03-19,9.47, 12.54, -13.39, 2.17, 1.48, 6.73, repro,
2013-03-20,9.78, 12.31, -9.09, 2.12, 1.47, 6.65, repro,
2013-03-21,9.19, 12.75, -13.50, 2.12, 1.47, 6.65, repro,
2013-03-22,9.39, 12.64, -14.69, 2.11, 1.47, 6.63, repro,
2013-03-23,9.75, 13.56, -14.92, 2.11, 1.47, 6.62, repro,
2013-03-24,10.00, 13.11, -17.79, 2.1, 1.45, 6.6, repro,
2013-03-25,9.67, 13.60, -15.78, 2.13, 1.47, 6.64, repro,
2013-03-26,8.95, 13.29, -15.63, 2.12, 1.46, 6.65, repro,
2013-03-27,9.59, 13.10, -17.08, 2.13, 1.47, 6.68, repro,
2013-03-28,8.73, 13.14, -18.97, 2.14, 1.51, 6.78, repro,
2013-03-29,8.82, 13.99, -22.25, 2.15, 1.5, 6.81, repro,
2013-03-30,9.54, 13.78, -16.29, 2.16, 1.51, 6.84, repro,
2013-03-31,8.95, 12.59, -14.20, 2.15, 1.5, 6.79, repro,
2013-04-01,8.56, 13.07, -15.38, 2.16, 1.51, 6.86, repro,
2013-04-02,7.16, 14.03, -21.87, 2.16, 1.51, 6.84, repro,
2013-04-03,7.98, 13.81, -16.52, 2.15, 1.51, 6.8, repro,
2013-04-04,8.89, 13.19, -14.56, 2.2, 1.54, 7, repro,
2013-04-05,5.77, 11.92, -11.65, 2.15, 1.49, 6.78, repro,
2013-04-06,9.11, 12.93, -9.92, 2.16, 1.51, 6.83, repro,
2013-04-07,9.18, 12.49, -9.72, 2.15, 1.5, 6.79, repro,
2013-04-08,8.75, 14.19, -12.56, 2.16, 1.51, 6.79, repro,
2013-04-09,7.82, 13.58, -16.24, 2.16, 1.5, 6.77, repro,
2013-04-10,7.59, 12.79, -14.11, 2.21, 1.51, 6.88, repro,
2013-04-11,6.32, 12.75, -14.47, 2.17, 1.54, 6.91, repro,
2013-04-12,8.34, 13.18, -16.06, 2.18, 1.59, 7.09, repro,
2013-04-13,8.16, 13.28, -13.57, 2.15, 1.5, 6.74, repro,
2013-04-14,8.47, 14.33, -13.67, 2.17, 1.51, 6.8, repro,
2013-04-15,9.60, 13.24, -16.60, 2.16, 1.5, 6.75, repro,
2013-04-16,10.12, 13.70, -19.00, 2.13, 1.5, 6.74, repro,
2013-04-17,8.45, 13.81, -20.01, 2.15, 1.5, 6.76, repro,
2013-04-18,8.38, 15.74, -20.68, 2.14, 1.5, 6.72, repro,
2013-04-19,7.25, 13.14, -21.33, 2.15, 1.5, 6.72, repro,
2013-04-20,6.28, 12.48, -16.19, 2.18, 1.52, 6.86, repro,
2013-04-21,8.72, 12.82, -21.44, 2.15, 1.51, 6.79, repro,
2013-04-22,8.83, 12.80, -17.88, 2.17, 1.52, 6.83, repro,
2013-04-23,8.54, 13.92, -21.76, 2.14, 1.5, 6.71, repro,
2013-04-24,8.78, 14.25, -20.73, 2.19, 1.54, 6.88, repro,
2013-04-25,8.11, 13.03, -14.53, 2.16, 1.51, 6.81, repro,
2013-04-26,9.18, 13.43, -11.31, 2.18, 1.51, 6.84, repro,
2013-04-27,7.82, 13.14, -16.32, 2.15, 1.5, 6.75, repro,
2013-04-28,8.62, 11.82, -15.21, 2.15, 1.5, 6.76, repro,
2013-04-29,6.87, 12.69, -12.83, 2.14, 1.49, 6.7, repro,
2013-04-30,9.20, 13.21, -15.37, 2.15, 1.5, 6.75, repro,
2013-05-01,8.44, 14.09, -18.43, 2.17, 1.51, 6.82, repro,
2013-05-02,9.90, 14.75, -23.52, 2.16, 1.5, 6.78, repro,
2013-05-03,9.58, 13.81, -22.11, 2.16, 1.51, 6.79, repro,
2013-05-04,7.99, 12.46, -15.34, 2.15, 1.5, 6.74, repro,
2013-05-05,9.70, 14.20, -15.18, 2.17, 1.49, 6.75, repro,
2013-05-06,7.97, 14.16, -12.71, 2.18, 1.51, 6.83, repro,
2013-05-07,9.18, 14.00, -12.66, 2.18, 1.5, 6.81, repro,
2013-05-08,9.21, 14.39, -16.60, 2.17, 1.5, 6.76, repro,
2013-05-09,9.43, 13.90, -16.38, 2.17, 1.5, 6.75, repro,
2013-05-10,9.70, 14.57, -13.32, 2.21, 1.52, 6.84, repro,
2013-05-11,8.66, 14.14, -12.19, 2.17, 1.5, 6.75, repro,
2013-05-12,9.05, 14.94, -13.78, 2.17, 1.5, 6.77, repro,
2013-05-13,11.20, 14.12, -10.13, 2.15, 1.5, 6.75, repro,
2013-05-14,9.85, 14.03, -7.09, 2.17, 1.5, 6.78, repro,
2013-05-15,10.23, 14.68, -8.60, 2.16, 1.5, 6.76, repro,
2013-05-16,10.60, 14.74, -10.95, 2.22, 1.53, 6.89, repro,
2013-05-17,9.72, 13.72, -11.42, 2.18, 1.5, 6.81, repro,
2013-05-18,8.90, 14.53, -12.54, 2.16, 1.5, 6.77, repro,
2013-05-19,8.84, 14.29, -10.58, 2.16, 1.5, 6.77, repro,
2013-05-20,9.09, 13.49, -13.91, 2.17, 1.5, 6.81, repro,
2013-05-21,10.12, 14.07, -6.87, 2.16, 1.5, 6.78, repro,
2013-05-22,10.72, 13.79, -8.86, 2.16, 1.49, 6.74, repro,
2013-05-23,10.06, 14.61, -11.61, 2.17, 1.5, 6.79, repro,
2013-05-24,10.15, 14.69, -9.80, 2.16, 1.51, 6.79, repro,
2013-05-25,8.51, 14.86, -10.22, 2.17, 1.5, 6.79, repro,
2013-05-26,9.73, 13.88, -9.85, 2.18, 1.5, 6.82, repro,
2013-05-27,9.34, 13.88, -6.10, 2.15, 1.5, 6.74, repro,
2013-05-28,8.87, 14.08, -6.82, 2.17, 1.5, 6.78, repro,
2013-05-29,9.54, 14.87, -4.40, 2.16, 1.5, 6.76, repro,
2013-05-30,9.24, 14.32, -7.70, 2.16, 1.5, 6.76, repro,
2013-05-31,8.81, 14.83, -7.75, 2.16, 1.49, 6.77, repro,
2013-06-01,8.95, 14.61, -6.31, 2.23, 1.54, 6.99, repro,
2013-06-02,9.80, 14.43, -7.28, 2.16, 1.5, 6.76, repro,
2013-06-03,9.78, 15.15, -8.93, 2.17, 1.5, 6.79, repro,
2013-06-04,8.09, 16.31, -12.61, 2.17, 1.5, 6.77, repro,
2013-06-05,8.93, 16.49, -15.22, 2.19, 1.54, 7, repro,
2013-06-06,9.08, 15.76, -9.19, 2.17, 1.5, 6.79, repro,
2013-06-07,10.13, 14.18, -3.54, 2.17, 1.5, 6.78, repro,
2013-06-08,10.33, 14.31, -0.85, 2.19, 1.5, 6.79, repro,
2013-06-09,9.45, 14.98, -6.29, 2.18, 1.5, 6.79, repro,
2013-06-10,7.24, 15.65, -4.79, 2.17, 1.5, 6.74, repro,
2013-06-11,10.08, 14.91, -6.96, 2.16, 1.49, 6.74, repro,
2013-06-12,9.35, 14.87, -4.71, 2.25, 1.53, 6.95, repro,
2013-06-13,9.62, 14.73, -8.09, 2.19, 1.5, 6.82, repro,
2013-06-14,8.88, 14.66, -5.95, 2.18, 1.5, 6.79, repro,
2013-06-15,10.13, 15.65, -9.55, 2.17, 1.5, 6.77, repro,
2013-06-16,10.36, 14.74, -3.64, 2.17, 1.5, 6.77, repro,
2013-06-17,6.92, 14.69, -7.21, 2.17, 1.49, 6.76, repro,
2013-06-18,10.04, 15.04, -5.28, 2.18, 1.5, 6.8, repro,
2013-06-19,10.27, 13.99, -1.16, 2.18, 1.5, 6.78, repro,
2013-06-20,9.75, 13.24, -5.18, 2.19, 1.49, 6.78, repro,
2013-06-21,9.55, 14.95, -3.63, 2.18, 1.5, 6.78, repro,
2013-06-22,7.87, 14.46, -6.78, 2.16, 1.47, 6.7, repro,
2013-06-23,9.30, 13.92, -2.96, 2.15, 1.47, 6.7, repro,
2013-06-24,8.84, 14.34, 2.14, 2.15, 1.47, 6.7, repro,
2013-06-25,9.43, 13.77, -3.01, 2.16, 1.47, 6.7, repro,
2013-06-26,9.34, 15.35, -2.61, 2.16, 1.47, 6.72, repro,
2013-06-27,9.40, 14.19, -6.85, 2.16, 1.48, 6.75, repro,
2013-06-28,10.10, 16.11, -8.07, 2.16, 1.48, 6.77, repro,
2013-06-29,8.21, 13.77, -7.36, 2.18, 1.49, 6.79, repro,
2013-06-30,8.33, 15.07, -1.32, 2.15, 1.48, 6.73, repro,
2013-07-01,7.94, 14.43, -6.05, 2.14, 1.47, 6.68, repro,
2013-07-02,8.67, 14.47, -3.64, 2.16, 1.47, 6.71, repro,
2013-07-03,7.95, 13.38, -0.38, 2.16, 1.47, 6.74, repro,
2013-07-04,9.49, 15.42, 0.14, 2.15, 1.48, 6.74, repro,
2013-07-05,8.50, 14.98, 1.43, 2.14, 1.47, 6.68, repro,
2013-07-06,8.89, 15.41, -3.52, 2.17, 1.48, 6.77, repro,
2013-07-07,8.09, 14.68, -3.57, 2.18, 1.51, 6.86, repro,
2013-07-08,5.64, 15.24, -0.30, 2.16, 1.47, 6.71, repro,
2013-07-09,7.21, 14.93, -5.04, 2.16, 1.48, 6.74, repro,
2013-07-10,8.66, 14.49, 2.80, 2.14, 1.48, 6.72, repro,
2013-07-11,9.18, 14.22, -2.82, 2.19, 1.51, 6.82, repro,
2013-07-12,7.32, 14.78, 1.98, 2.15, 1.47, 6.7, repro,
2013-07-13,7.83, 15.66, -5.92, 2.17, 1.47, 6.71, repro,
2013-07-14,7.35, 14.84, -2.87, 2.21, 1.5, 6.85, repro,
2013-07-15,7.15, 14.72, -0.24, 2.15, 1.47, 6.74, repro,
2013-07-16,9.29, 14.42, 0.97, 2.14, 1.47, 6.7, repro,
2013-07-17,9.06, 14.94, -1.41, 2.18, 1.48, 6.79, repro,
2013-07-18,6.99, 15.19, 3.48, 2.17, 1.47, 6.74, repro,
2013-07-19,8.39, 14.84, 0.10, 2.18, 1.47, 6.74, repro,
2013-07-20,8.22, 15.66, 3.20, 2.17, 1.47, 6.75, repro,
2013-07-21,6.51, 15.63, 5.24, 2.15, 1.47, 6.71, repro,
2013-07-22,7.78, 14.28, 1.11, 2.15, 1.47, 6.7, repro,
2013-07-23,8.37, 16.72, -2.43, 2.17, 1.47, 6.73, repro,
2013-07-24,8.28, 15.46, -0.46, 2.25, 1.49, 6.87, repro,
2013-07-25,7.80, 15.12, 4.31, 2.25, 1.49, 6.84, repro,
2013-07-26,7.87, 15.34, 2.37, 2.16, 1.47, 6.71, repro,
2013-07-27,5.99, 14.43, 1.22, 2.16, 1.46, 6.69, repro,
2013-07-28,8.54, 15.92, 6.20, 2.18, 1.47, 6.76, repro,
2013-07-29,7.34, 15.77, 1.03, 2.2, 1.49, 6.83, repro,
2013-07-30,7.23, 16.79, 0.05, 2.17, 1.46, 6.7, repro,
2013-07-31,7.74, 14.54, 2.71, 2.23, 1.51, 6.89, repro,
2013-08-01,7.43, 15.27, 3.14, 2.16, 1.47, 6.71, repro,
2013-08-02,6.09, 16.26, 0.14, 2.18, 1.47, 6.76, repro,
2013-08-03,8.48, 15.76, 1.66, 2.18, 1.48, 6.78, repro,
2013-08-04,6.64, 15.62, 1.96, 2.18, 1.48, 6.76, repro,
2013-08-05,5.11, 15.50, 5.98, 2.18, 1.47, 6.77, repro,
2013-08-06,7.74, 15.87, 1.71, 2.16, 1.47, 6.76, repro,
2013-08-07,6.64, 15.48, 6.42, 2.17, 1.47, 6.76, repro,
2013-08-08,6.48, 16.97, 4.34, 2.17, 1.48, 6.77, repro,
2013-08-09,7.63, 16.22, 6.94, 2.19, 1.48, 6.82, repro,
2013-08-10,7.05, 15.93, 4.99, 2.21, 1.48, 6.85, repro,
2013-08-11,7.61, 14.67, 7.82, 2.3, 1.53, 7.11, repro,
2013-08-12,7.49, 15.95, 4.26, 2.16, 1.47, 6.72, repro,
2013-08-13,6.88, 16.47, 2.48, 2.21, 1.5, 6.85, repro,
2013-08-14,6.51, 16.95, 6.39, 2.22, 1.5, 6.85, repro,
2013-08-15,7.01, 16.42, 0.07, 2.27, 1.55, 7.1, repro,
2013-08-16,5.72, 14.48, 2.96, 2.17, 1.47, 6.74, repro,
2013-08-17,5.10, 14.94, 3.70, 2.16, 1.47, 6.69, repro,
2013-08-18,5.90, 14.13, 3.78, 2.16, 1.46, 6.67, repro,
2013-08-19,7.29, 15.56, 0.68, 2.17, 1.47, 6.7, repro,
2013-08-20,7.94, 14.48, 6.91, 2.22, 1.53, 6.88, repro,
2013-08-21,7.88, 15.55, 8.06, 2.17, 1.47, 6.72, repro,
2013-08-22,6.52, 14.57, 6.74, 2.17, 1.48, 6.77, repro,
2013-08-23,7.82, 15.24, 9.39, 2.26, 1.55, 7.06, repro,
2013-08-24,7.29, 15.75, 12.54, 2.23, 1.51, 6.86, repro,
2013-08-25,8.68, 16.41, -0.10, 2.18, 1.48, 6.76, repro,
2013-08-26,6.98, 16.10, 3.50, 2.17, 1.47, 6.71, repro,
2013-08-27,7.22, 16.11, 2.45, 2.2, 1.49, 6.83, repro,
2013-08-28,8.38, 15.83, 7.66, 2.17, 1.47, 6.73, repro,
2013-08-29,7.59, 14.81, 3.70, 2.23, 1.5, 6.97, repro,
2013-08-30,5.80, 15.15, 1.72, 2.18, 1.48, 6.76, repro,
2013-08-31,7.27, 15.12, 1.58, 2.16, 1.47, 6.71, repro,
2013-09-01,7.79, 15.45, 4.91, 2.23, 1.52, 6.9, repro,
2013-09-02,5.73, 14.92, 9.33, 2.19, 1.48, 6.82, repro,
2013-09-03,8.51, 15.27, 9.75, 2.3, 1.55, 7.15, repro,
2013-09-04,7.17, 16.13, 3.02, 2.24, 1.52, 6.9, repro,
2013-09-05,7.71, 15.46, 8.16, 2.16, 1.48, 6.7, repro,
2013-09-06,9.28, 15.71, 6.36, 2.2, 1.52, 6.83, repro,
2013-09-07,8.11, 14.89, 4.10, 2.18, 1.47, 6.74, repro,
2013-09-08,8.14, 15.39, 2.34, 2.18, 1.48, 6.76, repro,
2013-09-09,8.43, 14.32, 5.47, 2.17, 1.48, 6.78, repro,
2013-09-10,8.49, 15.18, 6.84, 2.14, 1.46, 6.65, repro,
2013-09-11,6.88, 14.50, 8.81, 2.16, 1.46, 6.68, repro,
2013-09-12,6.72, 16.00, 5.23, 2.17, 1.46, 6.69, repro,
2013-09-13,6.89, 14.98, 10.06, 2.2, 1.49, 6.83, repro,
2013-09-14,7.91, 15.05, 8.58, 2.17, 1.48, 6.72, repro,
2013-09-15,7.39, 16.40, 5.49, 2.17, 1.49, 6.75, repro,
2013-09-16,5.47, 14.77, 14.79, 2.17, 1.5, 6.78, repro,
2013-09-17,6.65, 14.47, 9.34, 2.17, 1.48, 6.73, repro,
2013-09-18,8.56, 14.57, 4.77, 2.18, 1.47, 6.75, repro,
2013-09-19,7.24, 15.23, 5.60, 2.17, 1.5, 6.8, repro,
2013-09-20,5.96, 15.17, 8.89, 2.15, 1.47, 6.7, repro,
2013-09-21,6.40, 15.20, 13.89, 2.15, 1.47, 6.68, repro,
2013-09-22,7.79, 15.67, 16.09, 2.16, 1.47, 6.68, repro,
2013-09-23,7.23, 15.68, 10.21, 2.17, 1.46, 6.67, repro,
2013-09-24,6.98, 15.43, 4.63, 2.18, 1.48, 6.77, repro,
2013-09-25,7.04, 14.79, 11.55, 2.15, 1.47, 6.69, repro,
2013-09-26,6.98, 15.10, 6.30, 2.16, 1.47, 6.7, repro,
2013-09-27,7.38, 16.26, 6.16, 2.15, 1.46, 6.64, repro,
2013-09-28,8.36, 16.54, 10.41, 2.16, 1.46, 6.67, repro,
2013-09-29,8.96, 15.88, 12.29, 2.2, 1.49, 6.84, repro,
2013-09-30,7.58, 17.32, 7.39, 2.16, 1.47, 6.73, repro,
2013-10-01,8.47, 14.89, 0.52, 2.14, 1.46, 6.67, repro,
2013-10-02,7.46, 15.58, 0.38, 2.19, 1.48, 6.77, repro,
2013-10-03,6.80, 14.75, 2.05, 2.18, 1.47, 6.73, repro,
2013-10-04,8.08, 15.15, -1.08, 2.16, 1.46, 6.66, repro,
2013-10-05,7.89, 15.31, -2.95, 2.16, 1.47, 6.71, repro,
2013-10-06,7.86, 16.28, 0.55, 2.13, 1.46, 6.65, repro,
2013-10-07,7.90, 14.44, 3.89, 2.17, 1.47, 6.73, repro,
2013-10-08,8.23, 14.59, -1.34, 2.17, 1.47, 6.68, repro,
2013-10-09,7.01, 16.51, 2.40, 2.19, 1.47, 6.76, repro,
2013-10-10,7.35, 16.64, 10.45, 2.18, 1.48, 6.78, repro,
2013-10-11,7.12, 15.35, 1.48, 2.15, 1.47, 6.71, repro,
2013-10-12,7.08, 15.77, -4.38, 2.16, 1.47, 6.71, repro,
2013-10-13,7.63, 16.03, -3.94, 2.23, 1.49, 6.89, repro,
2013-10-14,7.32, 15.96, -3.26, 2.19, 1.47, 6.73, repro,
2013-10-15,7.69, 15.76, -3.47, 2.18, 1.46, 6.71, repro,
2013-10-16,7.16, 15.25, 1.78, 2.15, 1.47, 6.72, repro,
2013-10-17,8.04, 16.11, -4.18, 2.15, 1.46, 6.69, repro,
2013-10-18,7.49, 16.17, -2.16, 2.17, 1.47, 6.72, repro,
2013-10-19,7.50, 15.68, 4.36, 2.17, 1.46, 6.69, repro,
2013-10-20,7.95, 15.14, 1.08, 2.2, 1.49, 6.8, repro,
2013-10-21,7.04, 15.91, -0.81, 2.23, 1.51, 6.97, repro,
2013-10-22,7.75, 16.11, -0.03, 2.19, 1.47, 6.84, repro,
2013-10-23,7.87, 15.73, 1.12, 2.16, 1.45, 6.68, repro,
2013-10-24,6.84, 16.34, -0.82, 2.2, 1.48, 6.83, repro,
2013-10-25,7.80, 15.97, -0.27, 2.18, 1.46, 6.71, repro,
2013-10-26,6.90, 16.00, -3.87, 2.16, 1.46, 6.66, repro,
2013-10-27,6.90, 16.59, -1.17, 2.16, 1.46, 6.72, repro,
2013-10-28,8.65, 15.62, -1.82, 2.18, 1.47, 6.75, repro,
2013-10-29,7.80, 15.28, 6.19, 2.22, 1.51, 6.85, repro,
2013-10-30,8.17, 16.73, 2.80, 2.2, 1.48, 6.84, repro,
2013-10-31,7.80, 15.38, 4.25, 2.17, 1.46, 6.7, repro,
2013-11-01,8.67, 14.65, 0.51, 2.21, 1.5, 6.92, repro,
2013-11-02,9.71, 16.66, 3.04, 2.23, 1.48, 6.86, repro,
2013-11-03,8.03, 16.13, 1.98, 2.24, 1.49, 6.86, repro,
2013-11-04,8.31, 16.11, 0.26, 2.26, 1.52, 6.95, repro,
2013-11-05,8.37, 16.04, -2.33, 2.25, 1.5, 6.89, repro,
2013-11-06,8.78, 14.99, -3.91, 2.16, 1.46, 6.68, repro,
2013-11-07,9.23, 15.66, -3.20, 2.21, 1.49, 6.93, repro,
2013-11-08,9.24, 15.84, 1.17, 2.17, 1.46, 6.71, repro,
2013-11-09,9.50, 16.98, 0.02, 2.18, 1.47, 6.78, repro,
2013-11-10,7.23, 16.01, -2.79, 2.13, 1.46, 6.62, repro,
2013-11-11,8.73, 16.13, -2.08, 2.15, 1.46, 6.67, repro,
2013-11-12,9.96, 16.91, -6.90, 2.16, 1.47, 6.74, repro,
2013-11-13,8.50, 15.82, -8.20, 2.16, 1.46, 6.71, repro,
2013-11-14,7.51, 16.33, -0.57, 2.17, 1.46, 6.72, repro,
2013-11-15,7.64, 16.14, 2.13, 2.15, 1.46, 6.67, repro,
2013-11-16,8.40, 14.54, 12.33, 2.15, 1.47, 6.7, repro,
2013-11-17,9.15, 14.80, 1.50, 2.15, 1.46, 6.71, repro,
2013-11-18,7.55, 15.66, 1.41, 2.2, 1.51, 6.89, repro,
2013-11-19,11.39, 14.68, 3.61, 2.25, 1.54, 7.11, repro,
2013-11-20,9.64, 15.37, 0.35, 2.16, 1.47, 6.71, repro,
2013-11-21,9.43, 17.72, -10.26, 2.15, 1.45, 6.65, repro,
2013-11-22,7.88, 17.03, -15.40, 2.15, 1.46, 6.68, repro,
2013-11-23,8.26, 18.14, -11.09, 2.17, 1.47, 6.75, repro,
2013-11-24,7.75, 17.48, -2.67, 2.17, 1.47, 6.75, repro,
2013-11-25,9.86, 16.89, -4.89, 2.22, 1.49, 6.82, repro,
2013-11-26,8.70, 17.49, -9.21, 2.21, 1.49, 6.8, repro,
2013-11-27,9.56, 17.24, -8.19, 2.16, 1.46, 6.67, repro,
2013-11-28,9.36, 17.18, -7.53, 2.21, 1.5, 6.84, repro,
2013-11-29,8.30, 16.90, -7.26, 2.2, 1.51, 6.84, repro,
2013-11-30,8.56, 16.35, -7.99, 2.19, 1.5, 6.8, repro,
2013-12-01,6.36, 15.31, -5.40, 2.19, 1.5, 6.81, repro,
2013-12-03,8.71, 15.51, -8.59, 2.27, 1.61, 7.08, repro,
2013-12-04,8.72, 15.27, -4.71, 2.28, 1.62, 7.19, repro,
2013-12-05,9.01, 15.32, -6.81, 2.33, 1.66, 7.31, repro,
2013-12-06,8.43, 15.92, -7.02, 2.2, 1.51, 6.83, repro,
2013-12-07,8.21, 15.28, -5.46, 2.2, 1.5, 6.82, repro,
2013-12-08,9.29, 15.65, -3.58, 2.21, 1.5, 6.87, repro,
2013-12-09,9.60, 16.06, -3.18, 2.16, 1.46, 6.72, repro,
2013-12-10,7.67, 13.64, -1.78, 2.17, 1.47, 6.73, repro,
2013-12-11,8.42, 14.43, -0.63, 2.15, 1.46, 6.68, repro,
2013-12-12,9.79, 16.98, -4.82, 2.25, 1.53, 6.97, repro,
2013-12-13,10.29, 16.40, -7.12, 2.17, 1.46, 6.73, repro,
2013-12-14,8.66, 15.69, 1.62, 2.19, 1.5, 6.82, repro,
2013-12-15,8.20, 14.83, 0.70, 2.23, 1.54, 6.98, repro,
2013-12-16,8.02, 14.94, -5.07, 2.19, 1.51, 6.81, repro,
2013-12-17,9.01, 15.87, -3.41, 2.16, 1.46, 6.71, repro,
2013-12-18,8.05, 14.89, -1.10, 2.15, 1.45, 6.67, repro,
2013-12-19,8.55, 15.03, 1.37, 2.27, 1.57, 7.08, repro,
2013-12-20,10.12, 15.91, 7.09, 2.21, 1.54, 6.97, repro,
2013-12-21,10.09, 14.02, 6.54, 2.18, 1.5, 6.84, repro,
2013-12-22,10.10, 14.02, -0.69, 2.18, 1.5, 6.86, repro,
2013-12-23,7.00, 12.43, 5.40, 2.16, 1.49, 6.82, repro,
2013-12-24,6.16, 11.62, 2.48, 2.17, 1.49, 6.79, repro,
2013-12-25,8.00, 13.99, -5.99, 2.27, 1.58, 7.14, repro,
2013-12-26,9.39, 16.21, -8.15, 2.19, 1.53, 6.86, repro,
2013-12-27,9.71, 15.43, -10.85, 2.18, 1.49, 6.79, repro,
2013-12-28,10.35, 14.54, -14.38, 2.26, 1.57, 7.09, repro,
2013-12-29,9.06, 15.85, -13.05, 2.27, 1.56, 7.06, repro,
2013-12-30,9.13, 16.70, -10.33, 2.23, 1.52, 6.95, repro,
2013-12-31,9.70, 16.79, -7.50, 2.21, 1.52, 6.91, repro,
2014-01-01,11.03, 16.93, -11.97, 2.22, 1.54, 6.99, repro,
2014-01-02,8.55, 16.70, -10.48, 2.22, 1.53, 6.96, repro,
2014-01-03,7.31, 15.01, -3.51, 2.23, 1.52, 6.92, repro,
2014-01-04,8.94, 16.74, -9.30, 2.19, 1.49, 6.81, repro,
2014-01-05,11.10, 16.02, -12.69, 2.24, 1.53, 7.03, repro,
2014-01-06,10.20, 16.07, -10.70, 2.22, 1.54, 7.04, repro,
2014-01-07,9.14, 16.72, -8.34, 2.2, 1.5, 6.86, repro,
2014-01-08,8.74, 15.96, -4.82, 2.16, 1.47, 6.75, repro,
2014-01-09,9.39, 17.09, -1.03, 2.21, 1.51, 6.96, repro,
2014-01-10,9.62, 17.03, 1.40, 2.24, 1.54, 7.1, repro,
2014-01-11,10.70, 16.27, 2.15, 2.15, 1.47, 6.71, repro,
2014-01-12,9.45, 14.79, 2.91, 2.15, 1.47, 6.73, repro,
2014-01-13,8.70, 14.09, -4.85, 2.21, 1.53, 6.95, repro,
2014-01-14,8.76, 13.28, -10.80, 2.17, 1.49, 6.82, repro,
2014-01-15,9.23, 15.78, -11.11, 2.15, 1.47, 6.72, repro,
2014-01-16,9.77, 16.65, -8.39, 2.2, 1.51, 6.98, repro,
2014-01-17,11.07, 16.17, -1.40, 2.22, 1.54, 7.06, repro,
2014-01-18,9.82, 16.23, -7.10, 2.16, 1.47, 6.77, repro,
2014-01-19,9.24, 15.17, -6.38, 2.19, 1.53, 6.97, repro,
2014-01-20,11.12, 15.39, -11.00, 2.17, 1.48, 6.79, repro,
2014-01-21,10.33, 15.69, -11.61, 2.14, 1.46, 6.69, repro,
2014-01-22,9.63, 16.10, -9.55, 2.15, 1.48, 6.78, repro,
2014-01-23,9.10, 15.64, -5.93, 2.16, 1.47, 6.76, repro,
2014-01-24,11.21, 16.17, -8.02, 2.22, 1.51, 6.99, repro,
2014-01-25,10.05, 16.50, -7.16, 2.23, 1.49, 6.92, repro,
